/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadc -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=10000 -p target=120000 -threads 32
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadc -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=3 -p status.interval=10000 -p target=120000 -threads 32
threadcount: 32
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-2] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2025-08-17 12:39:07:724 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2025-08-17 12:39:17:699 10 sec: 149179 operations; 14916.41 current ops/sec; est completion in 1 hour 51 minutes [INSERT: Count=149205, Max=428799, Min=655, Avg=2050.3, 90=2681, 99=3643, 99.9=15007, 99.99=428799] 
2025-08-17 12:54:47:699 940 sec: 16911269 operations; 18352.4 current ops/sec; est completion in 1 hour 16 minutes [INSERT: Count=183525, Max=11503, Min=581, Avg=1738.39, 90=2427, 99=3205, 99.9=4319, 99.99=8839] 
2025-08-17 12:54:57:699 950 sec: 17093438 operations; 18216.9 current ops/sec; est completion in 1 hour 16 minutes [INSERT: Count=182170, Max=8855, Min=586, Avg=1751.31, 90=2445, 99=3215, 99.9=4347, 99.99=6871] 
2025-08-17 12:55:07:699 960 sec: 17274257 operations; 18081.9 current ops/sec; est completion in 1 hour 16 minutes [INSERT: Count=180818, Max=9511, Min=534, Avg=1764.51, 90=2453, 99=3225, 99.9=4403, 99.99=7707] 
2025-08-17 12:55:17:699 970 sec: 17455900 operations; 18164.3 current ops/sec; est completion in 1 hour 16 minutes [INSERT: Count=181642, Max=8471, Min=566, Avg=1756.45, 90=2445, 99=3207, 99.9=4311, 99.99=6975] 
2025-08-17 12:55:27:699 980 sec: 17639336 operations; 18343.6 current ops/sec; est completion in 1 hour 16 minutes [INSERT: Count=183437, Max=8615, Min=531, Avg=1739.24, 90=2425, 99=3205, 99.9=4267, 99.99=7319] 
2025-08-17 12:55:37:699 990 sec: 17821894 operations; 18255.8 current ops/sec; est completion in 1 hour 16 minutes [INSERT: Count=182557, Max=8439, Min=595, Avg=1747.67, 90=2441, 99=3217, 99.9=4275, 99.99=7079] 
2025-08-17 12:55:47:699 1000 sec: 18004797 operations; 18290.3 current ops/sec; est completion in 1 hour 15 minutes [INSERT: Count=182904, Max=9479, Min=559, Avg=1744.38, 90=2427, 99=3193, 99.9=4215, 99.99=7403] 
2025-08-17 12:55:57:699 1010 sec: 18185226 operations; 18042.9 current ops/sec; est completion in 1 hour 15 minutes [INSERT: Count=180429, Max=11031, Min=581, Avg=1768.34, 90=2457, 99=3227, 99.9=4371, 99.99=8463] 
2025-08-17 12:56:07:699 1020 sec: 18366436 operations; 18121 current ops/sec; est completion in 1 hour 15 minutes [INSERT: Count=181209, Max=8855, Min=591, Avg=1760.66, 90=2451, 99=3243, 99.9=4679, 99.99=7183] 
2025-08-17 12:56:17:699 1030 sec: 18547215 operations; 18077.9 current ops/sec; est completion in 1 hour 15 minutes [INSERT: Count=180780, Max=10031, Min=581, Avg=1764.88, 90=2453, 99=3215, 99.9=4231, 99.99=7371] 
2025-08-17 12:56:27:699 1040 sec: 18730237 operations; 18302.2 current ops/sec; est completion in 1 hour 15 minutes [INSERT: Count=183023, Max=8543, Min=574, Avg=1743.23, 90=2425, 99=3213, 99.9=4407, 99.99=7235] 
2025-08-17 12:56:37:699 1050 sec: 18909244 operations; 17900.7 current ops/sec; est completion in 1 hour 15 minutes [INSERT: Count=179008, Max=9367, Min=578, Avg=1782.26, 90=2475, 99=3247, 99.9=4619, 99.99=7571] 
2025-08-17 12:56:47:699 1060 sec: 19090227 operations; 18098.3 current ops/sec; est completion in 1 hour 14 minutes [INSERT: Count=180981, Max=8543, Min=586, Avg=1762.93, 90=2457, 99=3237, 99.9=4303, 99.99=7343] 
2025-08-17 12:56:57:699 1070 sec: 19272391 operations; 18216.4 current ops/sec; est completion in 1 hour 14 minutes [INSERT: Count=182169, Max=8679, Min=567, Avg=1751.44, 90=2435, 99=3223, 99.9=5083, 99.99=7907] 
2025-08-17 12:57:07:699 1080 sec: 19454959 operations; 18256.8 current ops/sec; est completion in 1 hour 14 minutes [INSERT: Count=182562, Max=8519, Min=515, Avg=1747.61, 90=2429, 99=3207, 99.9=4467, 99.99=7051] 
2025-08-17 12:57:17:699 1090 sec: 19637756 operations; 18279.7 current ops/sec; est completion in 1 hour 14 minutes [INSERT: Count=182797, Max=9487, Min=564, Avg=1745.3, 90=2433, 99=3235, 99.9=4595, 99.99=7643] 
2025-08-17 12:57:27:699 1100 sec: 19810495 operations; 17273.9 current ops/sec; est completion in 1 hour 14 minutes [INSERT: Count=172740, Max=7623, Min=589, Avg=1847.23, 90=2545, 99=3285, 99.9=4195, 99.99=6279] 
2025-08-17 12:57:37:699 1110 sec: 19991204 operations; 18070.9 current ops/sec; est completion in 1 hour 14 minutes [INSERT: Count=180710, Max=7575, Min=544, Avg=1765.58, 90=2453, 99=3219, 99.9=4351, 99.99=6979] 
2025-08-17 12:57:47:699 1120 sec: 20171987 operations; 18078.3 current ops/sec; est completion in 1 hour 13 minutes [INSERT: Count=180781, Max=14679, Min=541, Avg=1764.95, 90=2453, 99=3235, 99.9=4427, 99.99=7255] 
2025-08-17 12:57:57:699 1130 sec: 20353960 operations; 18197.3 current ops/sec; est completion in 1 hour 13 minutes [INSERT: Count=181975, Max=8051, Min=485, Avg=1753.22, 90=2439, 99=3223, 99.9=4659, 99.99=6867] 
2025-08-17 12:58:07:699 1140 sec: 20536656 operations; 18269.6 current ops/sec; est completion in 1 hour 13 minutes [INSERT: Count=182697, Max=8103, Min=572, Avg=1746.39, 90=2429, 99=3179, 99.9=4235, 99.99=6491] 
2025-08-17 12:58:17:699 1150 sec: 20717327 operations; 18067.1 current ops/sec; est completion in 1 hour 13 minutes [INSERT: Count=180668, Max=12631, Min=591, Avg=1765.95, 90=2455, 99=3235, 99.9=4575, 99.99=7595] 
2025-08-17 12:58:27:699 1160 sec: 20901003 operations; 18367.6 current ops/sec; est completion in 1 hour 13 minutes [INSERT: Count=183678, Max=8059, Min=566, Avg=1736.98, 90=2421, 99=3185, 99.9=4215, 99.99=7007] 
2025-08-17 12:58:37:699 1170 sec: 21084423 operations; 18342 current ops/sec; est completion in 1 hour 13 minutes [INSERT: Count=183421, Max=8343, Min=540, Avg=1739.42, 90=2427, 99=3211, 99.9=4235, 99.99=7267] 
2025-08-17 12:58:47:699 1180 sec: 21265183 operations; 18076 current ops/sec; est completion in 1 hour 12 minutes [INSERT: Count=180758, Max=8727, Min=613, Avg=1765, 90=2459, 99=3225, 99.9=4235, 99.99=7127] 
2025-08-17 12:58:57:699 1190 sec: 21448055 operations; 18287.2 current ops/sec; est completion in 1 hour 12 minutes [INSERT: Count=182872, Max=9495, Min=518, Avg=1744.67, 90=2427, 99=3197, 99.9=4527, 99.99=7503] 
2025-08-17 12:59:07:699 1200 sec: 21629240 operations; 18118.5 current ops/sec; est completion in 1 hour 12 minutes [INSERT: Count=181186, Max=8519, Min=585, Avg=1760.95, 90=2451, 99=3223, 99.9=4539, 99.99=6963] 
2025-08-17 12:59:17:699 1210 sec: 21812232 operations; 18299.2 current ops/sec; est completion in 1 hour 12 minutes [INSERT: Count=182991, Max=7699, Min=578, Avg=1743.53, 90=2433, 99=3205, 99.9=4275, 99.99=6587] 
2025-08-17 12:59:27:699 1220 sec: 21995847 operations; 18361.5 current ops/sec; est completion in 1 hour 12 minutes [INSERT: Count=183616, Max=8735, Min=526, Avg=1737.6, 90=2425, 99=3217, 99.9=4419, 99.99=7607] 
2025-08-17 12:59:37:699 1230 sec: 22178957 operations; 18311 current ops/sec; est completion in 1 hour 11 minutes [INSERT: Count=183108, Max=8223, Min=567, Avg=1742.37, 90=2433, 99=3223, 99.9=4475, 99.99=7255] 
2025-08-17 12:59:47:699 1240 sec: 22355416 operations; 17645.9 current ops/sec; est completion in 1 hour 11 minutes [INSERT: Count=176460, Max=8447, Min=587, Avg=1808.23, 90=2507, 99=3265, 99.9=4259, 99.99=6883] 
2025-08-17 12:59:57:699 1250 sec: 22538031 operations; 18261.5 current ops/sec; est completion in 1 hour 11 minutes [INSERT: Count=182615, Max=9695, Min=592, Avg=1747.05, 90=2435, 99=3205, 99.9=4275, 99.99=7431] 
2025-08-17 13:00:07:699 1260 sec: 22720680 operations; 18264.9 current ops/sec; est completion in 1 hour 11 minutes [INSERT: Count=182649, Max=8991, Min=580, Avg=1746.49, 90=2429, 99=3215, 99.9=4323, 99.99=6963] 
2025-08-17 13:00:17:699 1270 sec: 22901497 operations; 18081.7 current ops/sec; est completion in 1 hour 11 minutes [INSERT: Count=180821, Max=10055, Min=557, Avg=1764.18, 90=2451, 99=3225, 99.9=4551, 99.99=8091] 
2025-08-17 13:00:27:699 1280 sec: 23082618 operations; 18112.1 current ops/sec; est completion in 1 hour 11 minutes [INSERT: Count=181121, Max=10439, Min=583, Avg=1761.55, 90=2451, 99=3217, 99.9=4323, 99.99=7159] 
2025-08-17 13:00:37:699 1290 sec: 23261412 operations; 17879.4 current ops/sec; est completion in 1 hour 10 minutes [INSERT: Count=178796, Max=12263, Min=551, Avg=1784.55, 90=2475, 99=3261, 99.9=4671, 99.99=9847] 
2025-08-17 13:00:47:699 1300 sec: 23444893 operations; 18348.1 current ops/sec; est completion in 1 hour 10 minutes [INSERT: Count=183477, Max=9559, Min=559, Avg=1738.87, 90=2425, 99=3187, 99.9=4223, 99.99=6887] 
2025-08-17 13:00:57:699 1310 sec: 23626784 operations; 18189.1 current ops/sec; est completion in 1 hour 10 minutes [INSERT: Count=181888, Max=8367, Min=533, Avg=1754.15, 90=2441, 99=3205, 99.9=4283, 99.99=6611] 
2025-08-17 13:01:07:699 1320 sec: 23810432 operations; 18364.8 current ops/sec; est completion in 1 hour 10 minutes [INSERT: Count=183649, Max=17759, Min=569, Avg=1737.15, 90=2419, 99=3199, 99.9=4539, 99.99=7643] 
2025-08-17 13:01:17:699 1330 sec: 23993432 operations; 18300 current ops/sec; est completion in 1 hour 10 minutes [INSERT: Count=183001, Max=7735, Min=594, Avg=1743.44, 90=2433, 99=3201, 99.9=4187, 99.99=6771] 
2025-08-17 13:01:27:699 1340 sec: 24169182 operations; 17575 current ops/sec; est completion in 1 hour 10 minutes [INSERT: Count=175749, Max=9503, Min=570, Avg=1815.59, 90=2505, 99=3257, 99.9=4567, 99.99=7843] 
2025-08-17 13:01:37:699 1350 sec: 24347785 operations; 17860.3 current ops/sec; est completion in 1 hour 9 minutes [INSERT: Count=178602, Max=13071, Min=543, Avg=1786.51, 90=2483, 99=3253, 99.9=4639, 99.99=7435] 
2025-08-17 13:01:47:699 1360 sec: 24530452 operations; 18266.7 current ops/sec; est completion in 1 hour 9 minutes [INSERT: Count=182667, Max=8631, Min=529, Avg=1746.69, 90=2437, 99=3193, 99.9=4483, 99.99=7907] 
2025-08-17 13:01:57:699 1370 sec: 24712729 operations; 18227.7 current ops/sec; est completion in 1 hour 9 minutes [INSERT: Count=182277, Max=9303, Min=539, Avg=1750.38, 90=2439, 99=3217, 99.9=4351, 99.99=7407] 
2025-08-17 13:02:07:699 1380 sec: 24894688 operations; 18195.9 current ops/sec; est completion in 1 hour 9 minutes [INSERT: Count=181960, Max=9759, Min=578, Avg=1753.4, 90=2441, 99=3213, 99.9=4491, 99.99=8135] 
2025-08-17 13:02:17:699 1390 sec: 25072137 operations; 17744.9 current ops/sec; est completion in 1 hour 9 minutes [INSERT: Count=177448, Max=12215, Min=587, Avg=1798.21, 90=2499, 99=3257, 99.9=4435, 99.99=9375] 
2025-08-17 13:02:27:699 1400 sec: 25252880 operations; 18074.3 current ops/sec; est completion in 1 hour 9 minutes [INSERT: Count=180743, Max=8975, Min=538, Avg=1765.23, 90=2461, 99=3229, 99.9=4311, 99.99=8103] 
2025-08-17 13:02:37:699 1410 sec: 25434274 operations; 18139.4 current ops/sec; est completion in 1 hour 8 minutes [INSERT: Count=181396, Max=11911, Min=493, Avg=1758.91, 90=2451, 99=3231, 99.9=4675, 99.99=7299] 
2025-08-17 13:02:47:699 1420 sec: 25615477 operations; 18120.3 current ops/sec; est completion in 1 hour 8 minutes [INSERT: Count=181203, Max=16463, Min=561, Avg=1760.79, 90=2451, 99=3233, 99.9=4715, 99.99=13415] 
2025-08-17 13:02:57:699 1430 sec: 25796035 operations; 18055.8 current ops/sec; est completion in 1 hour 8 minutes [INSERT: Count=180558, Max=8959, Min=546, Avg=1766.99, 90=2461, 99=3223, 99.9=4287, 99.99=7383] 
2025-08-17 13:03:07:699 1440 sec: 25977932 operations; 18189.7 current ops/sec; est completion in 1 hour 8 minutes [INSERT: Count=181900, Max=10215, Min=446, Avg=1754.02, 90=2437, 99=3209, 99.9=4387, 99.99=7839] 
2025-08-17 13:03:17:699 1450 sec: 26159306 operations; 18137.4 current ops/sec; est completion in 1 hour 8 minutes [INSERT: Count=181373, Max=10159, Min=557, Avg=1759.09, 90=2447, 99=3205, 99.9=4399, 99.99=7219] 
2025-08-17 13:03:27:699 1460 sec: 26338239 operations; 17893.3 current ops/sec; est completion in 1 hour 8 minutes [INSERT: Count=178930, Max=8487, Min=575, Avg=1783.23, 90=2487, 99=3259, 99.9=4343, 99.99=6851] 
2025-08-17 13:03:37:699 1470 sec: 26517702 operations; 17946.3 current ops/sec; est completion in 1 hour 7 minutes [INSERT: Count=179462, Max=8471, Min=575, Avg=1777.91, 90=2467, 99=3253, 99.9=4347, 99.99=6915] 
2025-08-17 13:03:47:699 1480 sec: 26699802 operations; 18210 current ops/sec; est completion in 1 hour 7 minutes [INSERT: Count=182101, Max=8935, Min=540, Avg=1752.05, 90=2441, 99=3201, 99.9=4223, 99.99=6971] 
2025-08-17 13:03:57:699 1490 sec: 26880726 operations; 18092.4 current ops/sec; est completion in 1 hour 7 minutes [INSERT: Count=180926, Max=10487, Min=575, Avg=1763.44, 90=2457, 99=3247, 99.9=4419, 99.99=8495] 
2025-08-17 13:04:07:699 1500 sec: 27062309 operations; 18158.3 current ops/sec; est completion in 1 hour 7 minutes [INSERT: Count=181580, Max=8567, Min=605, Avg=1757.08, 90=2451, 99=3241, 99.9=4455, 99.99=7223] 
2025-08-17 13:04:17:699 1510 sec: 27244563 operations; 18225.4 current ops/sec; est completion in 1 hour 7 minutes [INSERT: Count=182260, Max=8887, Min=572, Avg=1750.58, 90=2437, 99=3225, 99.9=4695, 99.99=7355] 
2025-08-17 13:04:27:699 1520 sec: 27427369 operations; 18280.6 current ops/sec; est completion in 1 hour 7 minutes [INSERT: Count=182801, Max=8479, Min=568, Avg=1745.32, 90=2435, 99=3203, 99.9=4295, 99.99=6695] 
2025-08-17 13:04:37:699 1530 sec: 27608514 operations; 18114.5 current ops/sec; est completion in 1 hour 6 minutes [INSERT: Count=181146, Max=28383, Min=576, Avg=1761.46, 90=2449, 99=3233, 99.9=4299, 99.99=24527] 
2025-08-17 13:04:47:699 1540 sec: 27787046 operations; 17853.2 current ops/sec; est completion in 1 hour 6 minutes [INSERT: Count=178530, Max=9671, Min=582, Avg=1787.16, 90=2475, 99=3253, 99.9=4387, 99.99=7135] 
2025-08-17 13:04:57:699 1550 sec: 27967413 operations; 18036.7 current ops/sec; est completion in 1 hour 6 minutes [INSERT: Count=180369, Max=9439, Min=577, Avg=1768.95, 90=2465, 99=3221, 99.9=4231, 99.99=7411] 
2025-08-17 13:05:07:699 1560 sec: 28149539 operations; 18212.6 current ops/sec; est completion in 1 hour 6 minutes [INSERT: Count=182125, Max=9751, Min=498, Avg=1751.91, 90=2441, 99=3213, 99.9=4323, 99.99=7551] 
2025-08-17 13:05:17:699 1570 sec: 28332026 operations; 18248.7 current ops/sec; est completion in 1 hour 6 minutes [INSERT: Count=182486, Max=8615, Min=486, Avg=1748.37, 90=2437, 99=3219, 99.9=4295, 99.99=7583] 
2025-08-17 13:05:27:699 1580 sec: 28512812 operations; 18078.6 current ops/sec; est completion in 1 hour 6 minutes [INSERT: Count=180786, Max=10959, Min=629, Avg=1764.79, 90=2459, 99=3227, 99.9=4511, 99.99=7847] 
2025-08-17 13:05:37:699 1590 sec: 28692459 operations; 17964.7 current ops/sec; est completion in 1 hour 5 minutes [INSERT: Count=179647, Max=9399, Min=576, Avg=1776.1, 90=2473, 99=3259, 99.9=4943, 99.99=7435] 
2025-08-17 13:05:47:699 1600 sec: 28874126 operations; 18166.7 current ops/sec; est completion in 1 hour 5 minutes [INSERT: Count=181673, Max=8175, Min=572, Avg=1756.27, 90=2445, 99=3239, 99.9=4319, 99.99=6963] 
2025-08-17 13:05:57:699 1610 sec: 29054505 operations; 18037.9 current ops/sec; est completion in 1 hour 5 minutes [INSERT: Count=180374, Max=9919, Min=596, Avg=1768.9, 90=2461, 99=3233, 99.9=4255, 99.99=7907] 
2025-08-17 13:06:07:699 1620 sec: 29236916 operations; 18241.1 current ops/sec; est completion in 1 hour 5 minutes [INSERT: Count=182410, Max=8871, Min=578, Avg=1749.14, 90=2439, 99=3237, 99.9=4375, 99.99=6775] 
2025-08-17 13:06:17:699 1630 sec: 29419068 operations; 18215.2 current ops/sec; est completion in 1 hour 5 minutes [INSERT: Count=182155, Max=9455, Min=541, Avg=1751.51, 90=2443, 99=3205, 99.9=4151, 99.99=7175] 
2025-08-17 13:06:27:699 1640 sec: 29602121 operations; 18305.3 current ops/sec; est completion in 1 hour 5 minutes [INSERT: Count=183051, Max=9415, Min=563, Avg=1743.01, 90=2433, 99=3223, 99.9=4367, 99.99=7523] 
2025-08-17 13:06:37:699 1650 sec: 29784061 operations; 18194 current ops/sec; est completion in 1 hour 4 minutes [INSERT: Count=181939, Max=10543, Min=579, Avg=1753.51, 90=2443, 99=3217, 99.9=4615, 99.99=7851] 
2025-08-17 13:06:47:699 1660 sec: 29966677 operations; 18261.6 current ops/sec; est completion in 1 hour 4 minutes [INSERT: Count=182618, Max=9199, Min=580, Avg=1747.06, 90=2439, 99=3221, 99.9=4363, 99.99=7623] 
2025-08-17 13:06:57:699 1670 sec: 30148592 operations; 18191.5 current ops/sec; est completion in 1 hour 4 minutes [INSERT: Count=181913, Max=8535, Min=593, Avg=1753.85, 90=2441, 99=3211, 99.9=4319, 99.99=6555] 
2025-08-17 13:07:07:699 1680 sec: 30329056 operations; 18046.4 current ops/sec; est completion in 1 hour 4 minutes [INSERT: Count=180465, Max=9143, Min=564, Avg=1768.1, 90=2459, 99=3225, 99.9=4271, 99.99=7183] 
2025-08-17 13:07:17:699 1690 sec: 30508975 operations; 17991.9 current ops/sec; est completion in 1 hour 4 minutes [INSERT: Count=179920, Max=8327, Min=584, Avg=1773.39, 90=2471, 99=3241, 99.9=4387, 99.99=7107] 
2025-08-17 13:07:27:699 1700 sec: 30691295 operations; 18232 current ops/sec; est completion in 1 hour 4 minutes [INSERT: Count=182322, Max=11287, Min=575, Avg=1750, 90=2437, 99=3219, 99.9=4327, 99.99=7335] 
2025-08-17 13:07:37:699 1710 sec: 30872756 operations; 18146.1 current ops/sec; est completion in 1 hour 3 minutes [INSERT: Count=181457, Max=9631, Min=579, Avg=1758.31, 90=2449, 99=3261, 99.9=5059, 99.99=8271] 
2025-08-17 13:07:47:699 1720 sec: 31054937 operations; 18218.1 current ops/sec; est completion in 1 hour 3 minutes [INSERT: Count=182187, Max=10199, Min=589, Avg=1751.23, 90=2441, 99=3233, 99.9=4519, 99.99=8527] 
2025-08-17 13:07:57:699 1730 sec: 31234899 operations; 17996.2 current ops/sec; est completion in 1 hour 3 minutes [INSERT: Count=179956, Max=11783, Min=571, Avg=1772.94, 90=2463, 99=3237, 99.9=4319, 99.99=6903] 
2025-08-17 13:08:07:699 1740 sec: 31417728 operations; 18282.9 current ops/sec; est completion in 1 hour 3 minutes [INSERT: Count=182831, Max=11455, Min=559, Avg=1745.16, 90=2433, 99=3203, 99.9=4407, 99.99=7699] 
2025-08-17 13:08:17:699 1750 sec: 31598918 operations; 18119 current ops/sec; est completion in 1 hour 3 minutes [INSERT: Count=181191, Max=10215, Min=590, Avg=1760.92, 90=2449, 99=3237, 99.9=4571, 99.99=7755] 
2025-08-17 13:08:27:699 1760 sec: 31781606 operations; 18268.8 current ops/sec; est completion in 1 hour 2 minutes [INSERT: Count=182686, Max=8351, Min=554, Avg=1746.38, 90=2433, 99=3217, 99.9=4239, 99.99=6983] 
2025-08-17 13:08:37:699 1770 sec: 31962864 operations; 18125.8 current ops/sec; est completion in 1 hour 2 minutes [INSERT: Count=181258, Max=9167, Min=572, Avg=1760.28, 90=2457, 99=3245, 99.9=4423, 99.99=6543] 
2025-08-17 13:08:47:699 1780 sec: 32144435 operations; 18157.1 current ops/sec; est completion in 1 hour 2 minutes [INSERT: Count=181571, Max=9383, Min=581, Avg=1757.22, 90=2443, 99=3245, 99.9=4579, 99.99=7623] 
2025-08-17 13:08:57:699 1790 sec: 32328047 operations; 18361.2 current ops/sec; est completion in 1 hour 2 minutes [INSERT: Count=183611, Max=8311, Min=573, Avg=1737.56, 90=2423, 99=3185, 99.9=4219, 99.99=7023] 
2025-08-17 13:09:07:699 1800 sec: 32510437 operations; 18239 current ops/sec; est completion in 1 hour 2 minutes [INSERT: Count=182390, Max=9383, Min=582, Avg=1749.17, 90=2437, 99=3233, 99.9=4663, 99.99=7923] 
2025-08-17 13:09:17:699 1810 sec: 32693293 operations; 18285.6 current ops/sec; est completion in 1 hour 2 minutes [INSERT: Count=182857, Max=10335, Min=563, Avg=1744.73, 90=2429, 99=3193, 99.9=4315, 99.99=7799] 
2025-08-17 13:09:27:699 1820 sec: 32876200 operations; 18290.7 current ops/sec; est completion in 1 hour 1 minute [INSERT: Count=182908, Max=10151, Min=557, Avg=1744.4, 90=2429, 99=3231, 99.9=4491, 99.99=7427] 
2025-08-17 13:09:37:699 1830 sec: 33056952 operations; 18075.2 current ops/sec; est completion in 1 hour 1 minute [INSERT: Count=180751, Max=11647, Min=556, Avg=1764.78, 90=2455, 99=3287, 99.9=5623, 99.99=7735] 
2025-08-17 13:09:47:699 1840 sec: 33236299 operations; 17934.7 current ops/sec; est completion in 1 hour 1 minute [INSERT: Count=179347, Max=13495, Min=581, Avg=1778.02, 90=2475, 99=3323, 99.9=5959, 99.99=7507] 
2025-08-17 13:09:57:699 1850 sec: 33417573 operations; 18127.4 current ops/sec; est completion in 1 hour 1 minute [INSERT: Count=181275, Max=8919, Min=603, Avg=1759.33, 90=2445, 99=3287, 99.9=5711, 99.99=7867] 
2025-08-17 13:10:07:699 1860 sec: 33598946 operations; 18137.3 current ops/sec; est completion in 1 hour 1 minute [INSERT: Count=181379, Max=9607, Min=509, Avg=1758.91, 90=2445, 99=3293, 99.9=5659, 99.99=7923] 
2025-08-17 13:10:17:699 1870 sec: 33780459 operations; 18151.3 current ops/sec; est completion in 1 hour 1 minute [INSERT: Count=181505, Max=13807, Min=597, Avg=1757.49, 90=2439, 99=3297, 99.9=5995, 99.99=7663] 
2025-08-17 13:10:27:699 1880 sec: 33962108 operations; 18164.9 current ops/sec; est completion in 1 hour [INSERT: Count=181649, Max=27279, Min=582, Avg=1756.19, 90=2437, 99=3277, 99.9=6127, 99.99=24175] 
2025-08-17 13:10:37:699 1890 sec: 34142318 operations; 18021 current ops/sec; est completion in 1 hour [INSERT: Count=180211, Max=8183, Min=565, Avg=1770.29, 90=2459, 99=3301, 99.9=5651, 99.99=6931] 
2025-08-17 13:10:47:699 1900 sec: 34322196 operations; 17987.8 current ops/sec; est completion in 1 hour [INSERT: Count=179879, Max=8887, Min=572, Avg=1773.64, 90=2469, 99=3345, 99.9=5851, 99.99=7479] 
2025-08-17 13:10:57:699 1910 sec: 34505077 operations; 18288.1 current ops/sec; est completion in 1 hour [INSERT: Count=182879, Max=8327, Min=594, Avg=1744.37, 90=2429, 99=3251, 99.9=5363, 99.99=7519] 
2025-08-17 13:11:07:699 1920 sec: 34687811 operations; 18273.4 current ops/sec; est completion in 1 hour [INSERT: Count=182734, Max=7947, Min=548, Avg=1745.85, 90=2429, 99=3273, 99.9=5379, 99.99=7279] 
2025-08-17 13:11:17:699 1930 sec: 34869764 operations; 18195.3 current ops/sec; est completion in 1 hour [INSERT: Count=181953, Max=9247, Min=565, Avg=1753.24, 90=2433, 99=3283, 99.9=5659, 99.99=7235] 
2025-08-17 13:11:27:699 1940 sec: 35049733 operations; 17996.9 current ops/sec; est completion in 59 minutes [INSERT: Count=179975, Max=9831, Min=449, Avg=1772.71, 90=2459, 99=3311, 99.9=5443, 99.99=7475] 
2025-08-17 13:11:37:699 1950 sec: 35231096 operations; 18136.3 current ops/sec; est completion in 59 minutes [INSERT: Count=181358, Max=8863, Min=493, Avg=1759.1, 90=2445, 99=3207, 99.9=4443, 99.99=7415] 
2025-08-17 13:11:47:699 1960 sec: 35408679 operations; 17758.3 current ops/sec; est completion in 59 minutes [INSERT: Count=177582, Max=13527, Min=597, Avg=1796.81, 90=2497, 99=3273, 99.9=4567, 99.99=9911] 
2025-08-17 13:11:57:699 1970 sec: 35586062 operations; 17738.3 current ops/sec; est completion in 59 minutes [INSERT: Count=177383, Max=9031, Min=574, Avg=1798.71, 90=2495, 99=3267, 99.9=4383, 99.99=7499] 
2025-08-17 13:12:07:699 1980 sec: 35768923 operations; 18286.1 current ops/sec; est completion in 59 minutes [INSERT: Count=182861, Max=10375, Min=593, Avg=1744.73, 90=2431, 99=3199, 99.9=4319, 99.99=7771] 
